time,wx,wy,wz
47.815,-0.01,0.00,-0.01
47.825,-0.01,0.00,-0.01
47.835,-0.01,0.00,-0.01
47.845,-0.01,0.01,-0.01
47.855,-0.01,0.01,-0.00
47.865,-0.01,0.01,-0.00
47.875,-0.01,0.01,-0.00
47.885,-0.01,-0.00,-0.00
47.895,-0.01,0.00,-0.00
47.905,-0.00,0.00,-0.00
47.915,0.00,0.00,-0.00
47.924,0.00,0.00,-0.00
47.934,0.00,0.00,-0.00
47.944,0.01,0.01,0.00
47.954,0.01,0.00,0.00
47.964,0.01,0.00,-0.00
47.974,0.00,0.00,-0.00
47.984,-0.00,0.01,-0.00
47.994,-0.00,0.00,-0.00
48.004,-0.01,0.00,-0.00
48.014,-0.01,0.00,-0.00
48.024,-0.00,0.00,-0.00
48.034,-0.00,0.00,-0.00
48.044,-0.00,0.00,-0.00
48.054,0.00,0.00,-0.00
48.064,-0.00,0.00,-0.00
48.074,-0.00,0.00,-0.00
48.084,-0.00,0.00,0.00
48.094,-0.00,0.00,-0.00
48.104,-0.00,0.00,-0.00
48.114,-0.00,0.00,-0.00
48.124,0.00,0.00,-0.00
48.134,0.00,0.00,-0.00
48.144,0.00,0.00,-0.01
48.154,-0.00,0.00,-0.00
48.164,-0.00,0.00,-0.00
48.174,-0.00,0.00,-0.00
48.184,-0.00,0.00,-0.00
48.194,-0.00,0.00,-0.00
48.204,-0.00,0.00,-0.00
48.214,-0.00,0.00,-0.00
48.224,-0.01,0.00,-0.00
48.234,-0.01,0.00,-0.00
48.244,-0.01,0.00,-0.00
48.254,-0.00,0.00,-0.00
48.264,-0.00,0.00,-0.00
48.274,-0.00,0.00,-0.00
48.284,-0.00,0.00,-0.00
48.294,-0.00,0.00,-0.00
48.304,-0.00,0.00,-0.00
48.314,0.00,0.00,-0.00
48.324,0.00,0.00,0.00
48.334,0.00,0.00,-0.00
48.344,-0.00,0.00,-0.00
48.354,0.00,0.01,-0.00
48.364,0.01,0.01,-0.00
48.374,0.00,0.00,-0.01
48.384,0.00,0.00,-0.00
48.394,0.00,0.00,-0.01
48.404,-0.00,0.00,-0.00
48.414,-0.01,0.00,-0.00
48.423,-0.01,0.00,-0.00
48.433,-0.01,0.00,0.00
48.443,-0.02,0.00,0.00
48.453,-0.01,0.00,0.00
48.463,-0.02,0.00,0.00
48.473,-0.02,0.00,0.00
48.483,-0.01,0.00,0.00
48.493,-0.01,0.01,-0.00
48.503,-0.01,0.01,-0.01
48.513,-0.00,0.01,-0.00
48.523,0.00,0.01,-0.00
48.533,0.00,0.01,-0.00
48.543,0.01,0.01,-0.00
48.553,0.01,0.01,-0.00
48.563,0.01,0.00,-0.01
48.573,0.01,-0.00,-0.00
48.583,0.01,-0.00,-0.01
48.593,0.01,-0.00,-0.01
48.603,0.00,-0.00,-0.00
48.613,-0.01,-0.00,-0.00
48.623,-0.01,0.00,-0.00
48.633,-0.01,0.01,-0.00
48.643,-0.02,0.01,0.00
48.653,-0.02,0.01,-0.00
48.663,-0.02,0.01,-0.00
48.673,-0.02,0.01,-0.00
48.683,-0.02,0.01,-0.00
48.693,-0.02,0.01,-0.01
48.703,-0.01,0.01,-0.00
48.713,0.00,0.00,-0.01
48.723,0.01,0.00,-0.01
48.733,0.01,0.00,-0.01
48.743,0.01,0.00,-0.01
48.753,0.01,0.00,-0.00
48.763,0.02,0.00,-0.00
48.773,0.02,0.00,-0.01
48.783,0.01,0.00,-0.01
48.793,0.01,0.00,-0.01
48.803,0.00,0.00,-0.01
48.813,0.00,0.00,-0.01
48.823,-0.00,0.00,-0.01
48.833,-0.01,0.00,-0.01
48.843,-0.01,0.01,-0.01
48.853,-0.01,0.01,-0.01
48.863,-0.01,0.01,-0.01
48.873,-0.01,0.01,-0.01
48.883,-0.01,0.01,-0.01
48.893,-0.01,0.01,-0.00
48.903,-0.00,0.00,-0.01
48.913,0.00,0.00,-0.01
48.923,0.00,0.00,-0.01
48.932,0.00,0.00,-0.00
48.942,0.00,0.00,-0.00
48.952,0.00,0.00,-0.00
48.962,0.00,0.00,-0.00
48.972,0.01,0.00,-0.00
48.982,0.01,0.00,-0.00
48.992,0.00,0.00,-0.00
49.002,0.00,0.00,-0.01
49.012,-0.00,0.00,-0.01
49.022,-0.00,0.00,-0.00
49.032,-0.00,0.00,-0.01
49.042,-0.00,0.00,-0.01
49.052,-0.00,-0.00,-0.00
49.062,-0.00,0.00,-0.00
49.072,0.00,-0.00,-0.00
49.082,0.00,0.00,-0.00
49.092,0.01,-0.00,-0.00
49.102,0.01,0.00,-0.00
49.112,0.01,0.00,-0.00
49.122,0.01,0.00,-0.00
49.132,0.01,0.00,-0.00
49.142,0.00,0.00,-0.01
49.152,0.00,0.00,-0.00
49.162,-0.00,0.00,-0.01
49.172,-0.00,0.00,-0.00
49.182,-0.00,0.00,-0.00
49.192,-0.00,0.00,-0.00
49.202,0.00,0.01,-0.00
49.212,0.01,0.01,-0.01
49.222,0.00,0.00,-0.00
49.232,0.00,0.00,-0.00
49.242,0.00,0.00,-0.01
49.252,0.00,0.00,-0.01
49.262,0.00,0.00,-0.01
49.272,0.01,0.01,-0.01
49.282,0.01,0.01,-0.00
49.292,0.00,0.01,-0.00
49.302,-0.01,0.00,-0.00
49.312,-0.01,0.00,-0.00
49.322,-0.00,0.00,-0.01
49.332,-0.00,0.00,-0.01
49.342,0.00,0.00,-0.01
49.352,0.00,0.00,-0.01
49.362,-0.00,0.00,-0.00
49.372,-0.00,-0.00,-0.00
49.382,-0.01,0.00,0.00
49.392,-0.01,0.00,0.00
49.402,-0.01,0.00,0.00
49.411,-0.01,0.00,0.00
49.422,-0.01,0.01,0.00
49.431,-0.01,0.00,0.00
49.441,-0.01,0.00,-0.00
49.451,0.00,0.00,-0.00
49.461,0.00,0.01,-0.01
49.471,0.01,0.01,-0.01
49.481,0.01,0.01,-0.01
49.491,0.01,0.01,-0.00
49.501,0.00,0.01,-0.00
49.511,0.00,0.00,-0.00
49.521,0.01,-0.00,-0.00
49.531,0.00,-0.00,-0.00
49.541,0.00,-0.01,-0.00
49.551,0.00,-0.01,-0.00
49.561,-0.00,-0.01,-0.00
49.571,-0.00,-0.00,-0.00
49.581,-0.00,-0.00,0.00
49.591,-0.01,0.00,0.00
49.601,-0.01,0.00,0.00
49.611,-0.01,0.00,0.00
49.621,-0.02,0.00,-0.00
49.631,-0.02,0.01,-0.00
49.641,-0.02,0.01,-0.00
49.651,-0.01,0.00,-0.00
49.661,-0.00,0.00,-0.00
49.671,0.01,0.00,-0.00
49.681,0.01,0.00,-0.00
49.691,0.01,0.00,-0.00
49.701,0.01,0.00,-0.00
49.711,0.01,0.00,-0.00
49.721,0.01,0.00,0.00
49.731,0.01,0.00,-0.00
49.741,0.00,0.00,-0.00
49.751,-0.00,-0.00,-0.00
49.761,-0.01,-0.00,-0.01
49.771,-0.00,0.00,-0.00
49.781,-0.01,0.00,-0.01
49.791,-0.01,0.00,-0.01
49.801,-0.01,0.01,-0.01
49.811,-0.01,0.00,-0.00
49.821,-0.00,0.00,-0.00
49.831,-0.00,0.00,-0.00
49.841,-0.00,0.00,-0.00
49.851,-0.00,0.00,-0.00
49.861,-0.00,0.00,-0.00
49.871,-0.01,0.00,-0.00
49.881,-0.01,0.00,0.00
49.891,-0.00,0.00,0.00
49.901,0.00,0.00,0.00
49.910,0.00,0.00,0.00
49.920,0.01,0.00,-0.00
49.930,0.01,0.00,0.00
49.940,0.01,0.00,0.00
49.950,0.01,0.00,0.00
49.960,0.01,0.00,0.00
49.970,0.01,0.00,0.00
49.980,0.01,0.00,0.00
49.990,0.01,0.00,0.00
50.000,0.00,0.00,0.00
50.010,0.00,0.00,0.00
50.020,-0.00,0.00,0.00
50.030,-0.01,-0.00,0.00
50.040,-0.01,0.00,0.00
50.050,-0.00,0.00,-0.00
50.060,-0.00,0.00,-0.00
50.070,0.00,0.00,-0.00
50.080,0.00,0.00,-0.00
50.090,-0.00,0.00,-0.00
50.100,-0.00,0.00,0.00
50.110,-0.00,0.00,-0.00
50.120,-0.00,0.00,-0.00
50.130,-0.01,0.00,-0.00
50.140,-0.01,0.00,-0.00
50.150,-0.01,0.00,-0.00
50.160,-0.01,0.00,-0.00
50.170,-0.00,0.00,-0.00
50.180,-0.00,0.00,-0.00
50.190,-0.00,0.00,0.00
50.200,-0.00,0.00,0.00
50.210,-0.01,0.00,-0.00
50.220,-0.01,0.00,-0.00
50.230,-0.01,0.00,-0.00
50.240,-0.00,0.00,-0.00
50.250,-0.00,0.00,-0.00
50.260,-0.01,0.00,-0.01
50.270,-0.01,0.00,-0.01
50.280,-0.01,-0.00,-0.01
50.290,-0.01,0.00,-0.00
50.300,-0.01,0.00,-0.00
50.310,-0.01,0.00,0.00
50.320,-0.01,0.00,0.01
50.330,-0.01,0.00,0.01
50.340,-0.01,0.00,0.01
50.350,-0.01,0.00,0.00
50.360,-0.01,0.00,0.00
50.370,-0.01,0.01,-0.00
50.380,-0.00,0.00,-0.00
50.390,0.00,0.01,-0.00
50.400,0.01,0.01,-0.00
50.410,0.01,0.01,-0.00
50.420,0.00,0.00,-0.00
50.430,0.01,0.00,-0.00
50.439,0.01,-0.00,-0.00
50.449,0.00,-0.00,-0.00
50.459,0.00,-0.00,-0.00
50.469,-0.00,-0.00,-0.00
50.479,-0.00,-0.00,-0.00
50.489,-0.01,0.00,0.00
50.499,-0.01,0.00,0.00
50.509,-0.01,0.00,0.00
50.519,-0.02,0.00,0.00
50.529,-0.02,0.00,0.00
50.539,-0.02,0.00,-0.00
50.549,-0.02,0.00,-0.00
50.559,-0.02,0.00,-0.00
50.569,-0.01,0.00,-0.00
50.579,-0.00,0.00,-0.00
50.589,0.00,-0.00,-0.00
50.599,0.01,-0.00,-0.00
50.609,0.01,-0.00,-0.00
50.619,0.01,-0.00,0.00
50.629,0.02,-0.00,-0.00
50.639,0.02,0.00,0.00
50.649,0.01,0.00,-0.00
50.659,0.01,-0.00,-0.00
50.669,-0.00,0.00,-0.00
50.679,-0.01,-0.00,-0.00
50.689,-0.01,-0.00,-0.01
50.699,-0.01,0.00,-0.01
50.709,-0.01,0.00,-0.01
50.719,-0.01,0.00,-0.01
50.729,-0.01,0.00,-0.01
50.739,-0.01,0.00,-0.01
50.749,-0.01,0.00,-0.00
50.759,-0.01,0.00,-0.00
50.769,-0.01,0.01,-0.00
50.779,-0.01,0.00,-0.00
50.789,-0.01,0.00,-0.00
50.799,-0.01,0.01,0.00
50.809,-0.00,0.00,0.00
50.819,0.00,0.00,-0.00
50.829,0.01,0.00,-0.00
50.839,0.01,0.01,0.00
50.849,0.01,0.00,-0.00
50.859,0.00,0.00,-0.00
50.869,0.00,0.00,-0.00
50.879,-0.00,0.00,-0.00
50.889,-0.00,0.00,-0.00
50.898,-0.00,0.01,-0.00
50.909,-0.00,0.00,-0.00
50.918,-0.00,0.00,-0.00
50.928,0.00,0.00,-0.00
50.938,0.00,0.00,-0.00
50.948,-0.00,0.00,0.00
50.958,-0.00,0.00,-0.00
50.968,0.00,0.00,-0.00
50.978,-0.00,0.00,0.00
50.988,-0.00,0.00,0.00
50.998,-0.00,0.00,-0.00
51.008,-0.00,0.00,-0.00
51.018,-0.00,0.00,-0.00
51.028,-0.00,0.00,-0.00
51.038,-0.00,0.00,-0.00
51.048,-0.01,-0.00,-0.00
51.058,-0.00,0.00,-0.00
51.068,-0.00,0.00,-0.00
51.078,-0.00,0.00,-0.00
51.088,-0.01,0.01,-0.00
51.098,-0.00,0.00,-0.00
51.108,-0.00,0.00,-0.00
51.118,-0.00,0.00,-0.00
51.128,-0.00,0.00,-0.00
51.138,-0.00,0.00,-0.00
51.148,-0.00,0.00,-0.00
51.158,-0.00,0.00,-0.00
51.168,0.00,0.00,-0.00
51.178,0.00,0.00,-0.00
51.188,-0.00,0.00,-0.00
51.201,-0.01,0.00,-0.01
51.211,0.00,0.01,-0.01
51.220,0.00,0.01,-0.01
51.230,0.00,0.00,-0.01
51.240,0.00,0.00,-0.01
51.250,0.00,-0.00,-0.01
51.260,0.00,-0.00,-0.01
51.270,0.00,0.00,-0.00
51.280,-0.00,0.00,-0.00
51.290,-0.00,0.00,0.00
51.300,-0.01,0.01,0.00
51.310,-0.01,0.00,0.00
51.320,-0.02,0.00,0.01
51.330,-0.02,0.00,0.00
51.340,-0.02,0.00,0.00
51.350,-0.01,0.00,-0.00
51.360,-0.01,0.01,-0.00
51.370,-0.00,0.01,-0.00
51.380,0.01,0.01,-0.00
51.390,0.01,0.01,-0.00
51.400,0.01,0.01,-0.00
51.410,0.01,0.00,-0.00
51.420,0.01,0.00,-0.00
51.430,0.01,-0.00,-0.01
51.440,0.01,-0.00,-0.00
51.450,0.00,-0.00,-0.00
51.460,-0.00,-0.00,-0.01
51.470,-0.01,-0.00,-0.00
51.480,-0.01,0.00,-0.00
51.490,-0.01,0.00,-0.00
51.500,-0.02,0.01,-0.00
51.510,-0.02,0.01,-0.00
51.520,-0.02,0.01,-0.00
51.530,-0.02,0.01,-0.00
51.540,-0.01,0.01,-0.01
51.550,-0.01,0.01,-0.00
51.560,-0.00,0.01,-0.00
51.570,0.00,0.00,-0.00
51.580,0.01,0.00,-0.01
51.590,0.01,-0.00,-0.01
51.600,0.01,0.00,-0.00
51.610,0.01,0.00,-0.00
51.620,0.01,0.00,-0.00
51.630,0.01,0.00,-0.00
51.640,0.01,-0.00,-0.00
51.650,0.00,-0.00,-0.00
51.660,-0.00,0.00,-0.01
51.670,-0.00,0.00,-0.01
51.679,-0.00,0.00,-0.01
51.690,-0.00,0.01,-0.01
51.700,-0.00,0.01,-0.01
51.710,-0.01,0.00,-0.01
51.719,-0.01,0.00,-0.01
51.729,-0.01,0.00,-0.01
51.739,-0.00,0.01,-0.01
51.749,-0.00,0.00,-0.01
51.759,0.00,0.00,-0.01
51.769,0.00,0.00,-0.01
51.779,-0.00,0.00,-0.00
51.789,-0.00,0.00,-0.00
51.799,-0.00,0.00,-0.00
51.809,-0.00,0.00,-0.00
51.819,0.00,0.00,-0.00
51.829,-0.00,0.00,-0.00
51.839,0.00,0.00,-0.00
51.849,-0.00,0.00,-0.00
51.859,-0.00,0.00,-0.00
51.869,-0.00,0.00,-0.00
51.879,-0.00,0.00,-0.00
51.889,-0.00,0.00,-0.00
51.899,-0.00,0.00,-0.00
51.909,-0.00,0.00,-0.00
51.919,-0.00,0.00,-0.00
51.929,-0.00,0.00,-0.01
51.939,-0.00,0.00,-0.00
51.949,-0.00,0.00,-0.00
51.959,-0.00,0.00,-0.00
51.969,0.00,0.00,-0.01
51.979,-0.00,0.00,-0.00
51.989,0.00,0.00,-0.00
51.999,-0.00,0.00,-0.00
52.009,-0.00,0.00,-0.01
52.019,-0.00,0.00,-0.01
52.029,-0.01,0.01,-0.01
52.039,-0.01,0.00,-0.01
52.049,-0.01,0.00,-0.01
52.059,-0.01,0.00,-0.01
52.069,-0.01,0.00,-0.00
52.079,-0.00,0.00,-0.01
52.089,-0.00,0.00,-0.01
52.099,-0.00,0.00,-0.00
52.109,-0.00,0.00,-0.00
52.119,-0.00,0.00,-0.00
52.129,-0.00,0.00,-0.00
52.139,-0.00,0.00,-0.01
52.149,-0.00,0.00,-0.01
52.159,-0.00,0.00,-0.01
52.169,0.00,0.00,-0.01
52.178,-0.00,0.00,-0.01
52.189,0.00,0.00,-0.01
52.198,0.01,0.00,-0.00
52.208,0.01,0.01,-0.00
52.218,0.00,0.00,-0.00
52.228,-0.00,0.00,-0.00
52.238,-0.00,0.00,-0.01
52.248,0.01,0.00,-0.01
52.258,0.01,0.00,-0.01
52.268,0.01,0.00,-0.01
52.278,0.00,0.00,-0.01
52.288,-0.00,-0.00,-0.00
52.298,-0.01,-0.00,-0.01
52.308,-0.01,0.00,-0.00
52.318,-0.02,0.00,0.00
52.328,-0.01,0.00,0.00
52.338,-0.02,0.00,0.00
52.348,-0.02,0.00,0.00
52.358,-0.02,0.00,0.00
52.368,-0.02,0.01,-0.00
52.378,-0.01,0.00,-0.00
52.388,-0.01,0.01,-0.00
52.398,-0.00,0.01,-0.00
52.408,0.00,0.01,-0.00
52.418,0.00,0.01,-0.00
52.428,0.01,0.00,-0.00
52.438,0.01,0.00,-0.00
52.448,0.01,-0.00,-0.00
52.458,0.01,-0.00,-0.00
52.468,0.01,-0.00,-0.00
52.478,0.01,-0.00,-0.00
52.488,0.01,-0.00,-0.00
52.498,-0.00,-0.00,-0.00
52.508,-0.00,0.00,-0.00
52.518,-0.01,0.00,0.00
52.528,-0.01,0.01,0.00
52.538,-0.02,0.01,-0.00
52.548,-0.02,0.01,-0.00
52.558,-0.02,0.01,-0.00
52.568,-0.02,0.00,-0.00
52.578,-0.01,0.01,-0.00
52.588,0.00,0.01,-0.00
52.598,0.01,0.00,-0.00
52.608,0.01,0.00,-0.00
52.618,0.01,0.00,-0.00
52.628,0.01,0.00,-0.00
52.638,0.01,0.00,-0.00
52.648,0.01,0.00,-0.00
52.658,0.01,0.00,-0.00
52.668,0.00,0.00,-0.00
52.678,-0.00,0.00,-0.01
52.688,-0.00,-0.00,-0.00
52.697,-0.01,0.00,-0.01
52.707,-0.01,-0.00,-0.01
52.717,-0.01,0.00,-0.00
52.727,-0.01,0.00,-0.01
52.737,-0.01,0.00,-0.00
52.747,-0.01,0.00,-0.00
52.757,-0.00,0.00,-0.00
52.767,-0.00,0.00,-0.01
52.777,-0.01,0.00,-0.00
52.787,-0.00,0.00,-0.00
52.797,-0.00,-0.00,-0.00
52.807,-0.00,0.00,0.00
52.817,-0.00,0.00,0.00
52.827,-0.00,0.00,0.00
52.837,0.00,0.00,0.00
52.847,0.00,0.00,0.00
52.857,0.00,0.00,-0.00
52.867,-0.00,0.00,0.00
52.877,-0.00,0.00,0.00
52.887,-0.00,0.00,-0.00
52.897,-0.01,0.00,0.00
52.907,-0.00,0.00,0.00
52.917,-0.01,0.00,-0.00
52.927,-0.00,0.00,0.00
52.937,-0.00,0.00,0.00
52.947,0.00,-0.00,0.00
52.957,-0.00,-0.00,0.00
52.967,0.00,-0.00,0.00
52.977,0.00,0.00,0.00
52.987,0.00,0.00,0.00
52.997,0.00,0.00,-0.00
53.007,0.00,0.00,-0.00
53.017,-0.00,0.00,-0.00
53.027,-0.00,0.00,-0.00
53.037,-0.00,0.00,-0.00
53.047,-0.01,0.00,-0.00
53.057,-0.00,0.00,-0.00
53.067,-0.01,0.00,-0.00
53.077,-0.00,0.00,-0.00
53.087,-0.01,0.00,0.00
53.097,-0.01,0.00,0.00
53.107,-0.01,0.00,-0.00
53.117,-0.01,0.00,-0.00
53.127,-0.00,0.00,-0.00
53.137,-0.01,0.00,-0.00
53.147,-0.01,0.00,-0.00
53.157,-0.01,0.00,-0.00
53.167,-0.01,0.00,-0.00
53.177,-0.00,-0.00,-0.00
53.187,-0.00,0.00,0.00
53.197,-0.00,0.00,0.00
53.206,-0.01,-0.00,-0.00
53.216,-0.00,-0.00,-0.00
53.226,0.00,0.00,-0.00
53.236,0.01,0.00,-0.01
53.246,0.01,0.00,-0.00
53.256,0.00,-0.00,-0.01
53.266,0.01,-0.00,-0.01
53.276,0.00,0.00,-0.01
53.286,0.00,-0.00,-0.00
53.296,-0.00,0.00,-0.00
53.306,0.00,-0.00,0.00
53.316,-0.00,0.00,0.00
53.326,-0.00,-0.00,0.01
53.336,-0.01,0.00,0.00
53.346,-0.01,0.00,0.00
53.356,-0.01,0.00,-0.00
53.366,-0.01,0.00,-0.00
53.376,-0.01,0.01,-0.00
53.386,-0.01,0.01,-0.00
53.396,-0.01,0.01,-0.00
53.406,-0.00,0.01,-0.00
53.416,-0.00,0.00,-0.00
53.426,0.00,0.00,-0.00
53.436,0.00,-0.00,-0.00
53.446,0.00,-0.01,-0.00
53.456,0.00,-0.01,-0.00
53.466,0.00,-0.01,-0.00
53.476,0.00,-0.01,-0.00
53.486,-0.00,-0.00,-0.00
53.496,-0.00,-0.00,0.00
53.506,-0.01,0.00,0.00
53.516,-0.01,0.00,0.00
53.526,-0.01,0.00,0.00
53.536,-0.01,0.00,-0.00
53.546,-0.01,0.01,-0.00
53.556,-0.01,0.00,-0.00
53.566,-0.01,0.00,-0.00
53.576,-0.00,0.00,-0.00
53.586,0.01,0.00,-0.00
53.596,0.00,-0.00,-0.00
53.606,0.00,-0.00,-0.00
53.616,0.01,0.00,-0.00
53.626,0.01,0.00,-0.00
53.636,0.01,0.00,-0.00
53.645,0.01,0.00,0.00
53.656,0.00,0.00,-0.00
53.666,-0.00,-0.00,-0.00
53.676,-0.00,-0.00,-0.00
53.686,-0.01,0.00,-0.00
53.696,-0.01,0.00,-0.01
53.706,-0.01,0.00,-0.01
53.715,-0.01,0.01,-0.01
53.725,-0.00,0.01,-0.01
53.735,-0.00,0.01,-0.01
53.745,-0.00,0.01,-0.00
53.755,-0.00,0.00,-0.00
53.765,-0.00,0.00,-0.00
53.775,-0.00,0.00,-0.00
53.785,0.00,0.00,-0.00
53.795,0.00,0.00,-0.00
53.805,0.00,0.00,-0.00
53.815,0.00,0.00,-0.00
53.825,0.01,0.00,-0.00
53.835,0.01,0.00,-0.00
53.845,0.00,0.00,-0.00
53.855,-0.00,0.00,-0.00
53.865,-0.00,0.00,-0.00
53.875,-0.01,0.00,-0.00
53.885,-0.01,0.00,-0.00
53.895,-0.01,0.00,-0.00
53.905,-0.00,0.00,-0.00
53.915,-0.00,0.00,-0.00
53.925,-0.00,-0.00,-0.00
53.935,-0.00,0.00,-0.00
53.945,-0.00,0.00,-0.00
53.955,-0.00,0.00,-0.00
53.965,-0.00,0.00,-0.00
53.975,0.00,0.00,-0.00
53.985,0.00,0.00,-0.00
53.995,-0.00,0.00,-0.00
54.005,0.00,0.00,-0.00
54.015,0.00,0.00,-0.00
54.025,0.00,0.00,-0.00
54.035,0.00,0.00,-0.00
54.045,-0.00,0.00,-0.00
54.055,0.00,0.00,-0.00
54.065,-0.00,0.00,-0.00
54.075,-0.01,0.00,-0.00
54.085,-0.01,0.00,-0.00
54.095,-0.01,0.00,-0.00
54.105,-0.01,0.00,0.00
54.115,-0.01,0.00,-0.00
54.125,-0.00,0.00,-0.00
54.135,-0.00,0.00,-0.00
54.145,-0.00,0.00,-0.00
54.155,-0.00,0.00,-0.00
54.165,-0.00,0.00,-0.00
54.175,-0.00,0.00,-0.00
54.185,-0.00,-0.00,-0.00
54.194,-0.00,0.00,-0.00
54.204,-0.00,0.00,-0.00
54.214,-0.00,0.00,-0.00
54.224,-0.00,0.00,-0.00
54.234,-0.00,0.00,-0.00
54.244,-0.00,0.00,-0.00
54.254,0.00,0.00,-0.00
54.264,0.01,0.00,0.00
54.274,0.01,0.01,-0.00
54.284,0.01,0.00,-0.00
54.294,0.00,0.00,-0.01
54.304,-0.00,0.01,-0.00
54.314,-0.00,0.00,-0.01
54.324,-0.00,0.00,-0.01
54.334,-0.01,0.00,-0.01
54.344,-0.01,-0.00,-0.01
54.354,-0.01,0.00,-0.01
54.364,-0.01,0.00,-0.00
54.374,-0.01,0.00,-0.00
54.384,-0.01,0.00,0.00
54.394,-0.01,0.01,0.00
54.404,-0.01,0.01,0.01
54.414,-0.01,0.00,0.01
54.424,-0.01,0.00,0.01
54.434,-0.01,0.00,0.00
54.444,-0.01,0.00,-0.00
54.454,-0.01,0.01,-0.00
54.464,-0.00,0.01,-0.00
54.474,-0.00,0.01,-0.00
54.484,0.00,0.01,0.00
54.494,0.01,0.01,-0.00
54.504,0.01,0.00,-0.00
54.514,0.01,0.00,-0.00
54.524,0.01,-0.00,-0.00
54.534,0.00,-0.00,-0.00
54.544,0.00,-0.00,-0.00
54.554,0.00,-0.00,-0.00
54.564,-0.00,0.00,-0.00
54.574,-0.01,-0.00,0.00
54.584,-0.01,0.00,0.00
54.594,-0.02,0.01,-0.00
54.604,-0.02,0.01,-0.00
54.614,-0.02,0.01,-0.01
54.624,-0.02,0.01,-0.01
54.634,-0.02,0.01,-0.00
54.644,-0.02,0.00,-0.01
54.654,-0.01,0.01,-0.00
54.664,0.00,0.00,-0.00
54.674,0.01,0.00,-0.00
54.684,0.01,0.00,-0.01
54.694,0.01,0.00,-0.01
54.704,0.01,0.00,-0.00
54.713,0.02,0.00,-0.00
54.723,0.02,0.00,-0.00
54.733,0.01,0.00,-0.01
54.744,0.00,0.00,-0.01
54.753,-0.00,0.00,-0.01
54.763,-0.01,0.00,-0.01
54.773,-0.01,0.00,-0.01
54.783,-0.01,0.00,-0.01
54.793,-0.01,0.00,-0.01
54.803,-0.01,0.01,-0.01
54.813,-0.00,0.01,-0.01
54.823,-0.01,0.01,-0.01
54.833,-0.01,0.01,-0.01
54.843,-0.01,0.01,-0.01
54.853,-0.00,0.01,-0.00
54.863,-0.00,0.00,-0.00
54.872,-0.00,0.00,-0.01
54.882,0.00,0.00,-0.00
54.892,0.00,-0.00,-0.01
54.902,0.00,0.00,-0.00
54.912,0.01,0.00,-0.00
54.922,0.01,0.00,-0.00
54.932,0.01,0.00,-0.00
54.942,0.00,0.01,-0.00
54.952,-0.00,0.01,-0.00
54.962,-0.00,0.01,-0.00
54.972,-0.01,0.01,-0.00
54.982,-0.01,0.00,-0.00
54.991,-0.01,0.01,-0.00
55.002,-0.01,0.00,-0.00
55.011,-0.01,-0.00,-0.00
55.021,-0.00,0.00,-0.00
55.031,0.00,0.00,-0.00
55.042,0.00,0.00,-0.00
55.051,0.00,0.00,-0.00
55.061,0.00,0.00,-0.00
55.071,0.00,0.00,-0.00
55.081,0.00,0.00,-0.00
55.092,0.00,0.01,-0.01
55.101,0.00,0.00,-0.00
55.111,0.00,0.00,-0.00
55.121,0.00,0.00,-0.01
55.131,-0.00,0.00,-0.00
55.141,-0.00,0.01,-0.01
55.151,-0.00,0.00,-0.00
55.161,-0.00,0.00,-0.00
55.171,-0.00,0.00,-0.00
55.181,-0.00,0.00,-0.00
55.195,-0.00,0.00,-0.00
55.205,-0.00,0.01,-0.00
55.215,-0.00,0.00,-0.00
55.225,-0.00,0.00,-0.00
55.235,-0.00,0.00,-0.01
55.245,-0.00,0.00,-0.01
55.255,-0.00,0.00,-0.01
55.265,-0.00,0.01,-0.00
55.275,-0.00,0.00,-0.01
55.285,-0.00,0.00,-0.00
55.295,-0.00,0.00,-0.00
55.305,-0.00,0.00,-0.01
55.315,0.00,0.01,-0.01
55.325,0.00,0.00,-0.00
55.335,0.01,0.01,-0.00
55.345,0.01,0.00,-0.00
55.355,0.01,0.01,-0.00
55.365,0.01,0.01,-0.00
55.375,0.00,0.00,-0.00
55.385,-0.01,0.00,-0.00
55.395,-0.00,0.00,-0.01
55.405,0.00,0.00,-0.01
55.415,0.01,0.00,-0.01
55.425,0.00,0.00,-0.01
55.435,0.00,0.00,-0.01
55.445,-0.00,-0.00,-0.00
55.455,-0.01,0.00,-0.00
55.464,-0.01,0.00,-0.00
55.474,-0.02,0.00,0.00
55.484,-0.02,0.00,0.00
55.494,-0.02,0.00,0.00
55.504,-0.02,0.00,0.00
55.514,-0.02,0.01,0.00
55.524,-0.02,0.01,-0.00
55.534,-0.01,0.01,-0.00
55.544,-0.00,0.01,-0.00
55.554,0.00,0.01,-0.00
55.564,0.01,0.01,-0.00
55.574,0.01,0.01,-0.00
55.584,0.01,0.00,-0.00
55.594,0.01,0.00,-0.00
55.604,0.01,-0.00,-0.01
55.614,0.01,-0.00,-0.00
55.624,0.01,-0.00,-0.01
55.634,0.01,-0.00,-0.01
55.644,0.01,-0.00,-0.00
55.654,0.00,0.00,-0.00
55.664,-0.00,0.00,-0.00
55.674,-0.01,0.00,0.00
55.684,-0.01,0.01,0.00
55.694,-0.02,0.01,-0.00
55.704,-0.02,0.01,-0.00
55.714,-0.02,0.01,-0.00
55.724,-0.02,0.01,-0.00
55.734,-0.01,0.00,-0.00
